sp_ageF,plot,subplot,tag_number,species,status,index,toughness_N,thickness_mm,SLA,LDMC
Psychotria_OG,OG39,UD3,7058,Psychotria,alive,3481,2.83,0.173375,24.31668695,205.3864375
Psychotria_old_CR,CR11,UD2,7214,Psychotria,alive,3846,NA,NA,NA,NA
Psychotria_young_CR,CR13,FU2,7291,Psychotria,alive,3864,NA,NA,NA,NA
Pterocarpus_rohrii_OG,OG52,FU2,7373,Pterocarpus_rohrii,alive,4635,NA,NA,NA,NA
Quararibea_casasecae_OG,OG46,UU4,6183,Quararibea_casasecae,alive,4243,NA,NA,NA,NA
Sapium_laurifolium_old_PR,PR21,FD2,7102,Sapium_laurifolium,alive,3686,NA,NA,NA,NA
Saurauia_sp_OG,OG43,UU3,7631,Saurauia_sp,alive,5038,NA,NA,NA,NA
Saurauia_spNA,OG28,UU2,7646,Saurauia_sp,alive,5064,NA,NA,NA,NA
Saurauia_spNA,OG28,UU2,7648,Saurauia_sp,alive,5028,NA,NA,NA,NA
Shrub_similar_to_Trema_young_CR,CR09,FD3,4244,Shrub_similar_to_Trema,alive,3891,NA,NA,NA,NA
Socratea_sp_OG,OG49,UU2,4298,Socratea_sp,alive,4516,4.789444444,0.13275,21.52558758,271.286384
Socratea_sp_OG,OG49,UU3,4300,Socratea_sp,alive,4459,4.789444444,0.13275,21.52558758,271.286384
Socratea_sp_OG,OG49,UU2,4299,Socratea_sp,alive,4515,4.789444444,0.13275,21.52558758,271.286384
Solanaceae_sp1_OG,OG42,UU2,5131,Solanaceae_sp1,sapling,3356,NA,NA,NA,NA
Solanaceae_sp1_old_PR,PR26,FU1,1160,Solanaceae_sp1,alive,3778,NA,NA,NA,NA
Solanaceae_sp1_young_PR,PR22,FD1,1389,Solanaceae_sp1,alive,3404,NA,NA,NA,NA
Sorocea_sarcocarpa_old_PR,PR21,UU3,4116,Sorocea_sarcocarpa,alive,3693,1.983888889,0.128,26.93180729,333.1243303
Sorocea_sarcocarpa_old_PR,PR21,UU3,4115,Sorocea_sarcocarpa,alive,3698,1.983888889,0.128,26.93180729,333.1243303
Swartzia_haughtii_OG,OG42,FU1,6073,Swartzia_haughtii,alive,3380,1.932962963,0.106722222,39.13894103,332.4460006
Swartzia_haughtii_OG,OG42,FU1,1855,Swartzia_haughtii,sapling,3382,1.932962963,0.106722222,39.13894103,332.4460006
Symphonia_globulifera_OG,OG49,UU1,1236,Symphonia_globulifera,alive,4425,4.377666667,0.2614,21.57253457,211.8270997
Symphonia_globulifera_OG,OG49,UU1,1235,Symphonia_globulifera,alive,4427,4.377666667,0.2614,21.57253457,211.8270997
Tabernaemontana_amygdalifolia_old_CR,CR14,UD3,4315,Tabernaemontana_amygdalifolia,alive,4759,NA,NA,NA,NA
Tapirira_guianensis_AC,CA63,FU2,6039,Tapirira_guianensis,alive,4451,1.871944444,0.114666667,34.36010802,244.9866116
Tapirira_guianensis_AC,CA63,FU2,6041,Tapirira_guianensis,alive,4449,1.871944444,0.114666667,34.36010802,244.9866116
Tapirira_guianensis_AC,CA63,FU1,1258,Tapirira_guianensis,alive,4538,1.871944444,0.114666667,34.36010802,244.9866116
Tapirira_guianensis_AC,CA63,FU2,6038,Tapirira_guianensis,alive,4452,1.871944444,0.114666667,34.36010802,244.9866116
Tapirira_guianensis_AC,CA63,FU2,6034,Tapirira_guianensis,alive,4456,1.871944444,0.114666667,34.36010802,244.9866116
Tapirira_guianensis_AC,CA63,FU2,6036,Tapirira_guianensis,alive,4454,1.871944444,0.114666667,34.36010802,244.9866116
Tapirira_guianensis_AC,CA63,FU2,6037,Tapirira_guianensis,alive,4453,1.871944444,0.114666667,34.36010802,244.9866116
Tapirira_guianensis_AC,CA63,FU2,6033,Tapirira_guianensis,alive,4457,1.871944444,0.114666667,34.36010802,244.9866116
Tapirira_guianensis_AC,CA63,FU2,6035,Tapirira_guianensis,alive,4455,1.871944444,0.114666667,34.36010802,244.9866116
Tapirira_guianensis_AC,CA63,FU2,6040,Tapirira_guianensis,alive,4450,1.871944444,0.114666667,34.36010802,244.9866116
Tapirira_guianensis_OG,OG50,UU2,7609,Tapirira_guianensis,alive,5091,1.854527778,0.133283334,30.57686711,273.9447778
Tapirira_guianensis_OG,OG52,FD2,4269,Tapirira_guianensis,alive,4582,1.854527778,0.133283334,30.57686711,273.9447778
Tapirira_guianensis_OG,OG41,UU1,1822,Tapirira_guianensis,alive,3926,1.854527778,0.133283334,30.57686711,273.9447778
Tapirira_guianensis_OG,OG52,FD3,3127,Tapirira_guianensis,alive,4602,1.854527778,0.133283334,30.57686711,273.9447778
Tapirira_guianensis_OG,OG50,UU2,7610,Tapirira_guianensis,alive,5090,1.854527778,0.133283334,30.57686711,273.9447778
Tapirira_guianensis_old_PR,PR26,UU4,4158,Tapirira_guianensis,alive,3738,1.871944444,0.114666667,34.36010802,244.9866116
Tapirira_guianensis_old_PR,PR26,UU1,1140,Tapirira_guianensis,alive,3749,1.871944444,0.114666667,34.36010802,244.9866116
Tapirira_guianensis_old_PR,PR26,FU1,1159,Tapirira_guianensis,alive,3775,1.871944444,0.114666667,34.36010802,244.9866116
Tapirira_guianensis_old_PR,PR26,UU4,4163,Tapirira_guianensis,alive,3736,1.871944444,0.114666667,34.36010802,244.9866116
Tapirira_guianensis_old_PR,PR26,FU2,1169,Tapirira_guianensis,alive,3605,1.871944444,0.114666667,34.36010802,244.9866116
Tapirira_guianensis_old_PR,PR26,FU1,1163,Tapirira_guianensis,alive,3777,1.871944444,0.114666667,34.36010802,244.9866116
Tapirira_guianensis_old_PR,PR26,FU2,1167,Tapirira_guianensis,alive,3607,1.871944444,0.114666667,34.36010802,244.9866116
Tapirira_guianensisNA,OG28,UU1,7639,Tapirira_guianensis,alive,5035,NA,NA,NA,NA
Tapirira_guianensisNA,OG28,UU1,7637,Tapirira_guianensis,alive,5071,NA,NA,NA,NA
Theobroma_cacao_AC,CA63,FD1,5108,Theobroma_cacao,alive,4495,1.694666667,0.111566667,40.67127348,319.3506901
Theobroma_cacao_AC,CA63,FD1,7328,Theobroma_cacao,alive,4493,1.694666667,0.111566667,40.67127348,319.3506901
Theobroma_cacao_young_CR,CR09,FD1,1812,Theobroma_cacao,alive,3903,2.267466667,0.108671667,32.73443572,335.1757294
Theobroma_cacao_young_CR,CR09,UU4,4242,Theobroma_cacao,alive,3889,2.267466667,0.108671667,32.73443572,335.1757294
Theobroma_cacao_young_CR,CR13,UD1,3132,Theobroma_cacao,alive,3933,2.267466667,0.108671667,32.73443572,335.1757294
Theobroma_cacao_young_CR,CR09,UU3,7296,Theobroma_cacao,alive,3885,2.267466667,0.108671667,32.73443572,335.1757294
Theobroma_cacao_young_CR,CR02,UD3,3140,Theobroma_cacao,alive,4418,2.267466667,0.108671667,32.73443572,335.1757294
Theobroma_cacao_young_CR,CR13,UD1,6065,Theobroma_cacao,alive,3932,2.267466667,0.108671667,32.73443572,335.1757294
Theobroma_cacao_young_CR,CR09,UU3,4240,Theobroma_cacao,alive,3886,2.267466667,0.108671667,32.73443572,335.1757294
Theobroma_cacao_young_CR,CR13,FU2,1357,Theobroma_cacao,alive,3863,2.267466667,0.108671667,32.73443572,335.1757294
Theobroma_cacao_young_CR,CR18,UU3,7572,Theobroma_cacao,alive,5024,2.267466667,0.108671667,32.73443572,335.1757294
Theobroma_cacao_young_CR,CR09,UU1,1744,Theobroma_cacao,alive,4022,2.267466667,0.108671667,32.73443572,335.1757294
Theobroma_cacao_young_CR,CR02,UU1,7301,Theobroma_cacao,alive,4033,2.267466667,0.108671667,32.73443572,335.1757294
Theobroma_cacao_young_CR,CR09,UU1,4239,Theobroma_cacao,alive,4023,2.267466667,0.108671667,32.73443572,335.1757294
Trema_micrantha_young_CR,CR09,FD1,1813,Trema_micrantha,alive,3902,NA,NA,NA,NA
Turpinia_occidentalis_old_PR,PR26,UD2,5015,Turpinia_occidentalis,sapling,3761,NA,NA,NA,NA
Turpinia_occidentalis_old_PR,PR26,UD2,5020,Turpinia_occidentalis,alive,3765,NA,NA,NA,NA
Turpinia_occidentalis_old_PR,PR26,UD2,5019,Turpinia_occidentalis,alive,3767,NA,NA,NA,NA
Turpinia_occidentalis_old_PR,PR26,UD2,5017,Turpinia_occidentalis,alive,3759,NA,NA,NA,NA
Turpinia_occidentalis_old_PR,PR26,UD2,5018,Turpinia_occidentalis,sapling,3769,NA,NA,NA,NA
Turpinia_occidentalis_old_PR,PR26,UD2,5016,Turpinia_occidentalis,sapling,3763,NA,NA,NA,NA
Turpinia_occidentalis_old_PR,PR26,UD2,5021,Turpinia_occidentalis,alive,3762,NA,NA,NA,NA
Urticaceae_OG,OG39,FD1,3018,Urticaceae,alive,3555,NA,NA,NA,NA
Virola_pavonis_OG,OG51,UU4,7590,Virola_pavonis,alive,5099,NA,NA,NA,NA
Virola_sp1_AC,CA63,UU1,5105,Virola_sp1,alive,4445,2.103796296,0.121027778,30.09803991,242.8504431
Virola_sp1_AC,CA63,UU1,5104,Virola_sp1,alive,4446,2.103796296,0.121027778,30.09803991,242.8504431
virola_sp1_OG,OG39,FD2,2004,virola_sp1,alive,3446,NA,NA,NA,NA
Virola_sp1_OG,OG39,FU1,7052,Virola_sp1,alive,3500,2.222388889,0.125988889,32.58060543,212.902711
Virola_sp1_OG,OG39,FU3,4009,Virola_sp1,alive,3455,2.222388889,0.125988889,32.58060543,212.902711
Virola_sp1_OG,OG38,FD1,7026,Virola_sp1,alive,3479,2.222388889,0.125988889,32.58060543,212.902711
Virola_sp1_OG,OG43,UU3,7630,Virola_sp1,alive,5036,2.222388889,0.125988889,32.58060543,212.902711
Virola_sp1_OG,OG39,FU3,1452,Virola_sp1,alive,3439,2.222388889,0.125988889,32.58060543,212.902711
Virola_sp1_OG,OG45,UU1,1689,Virola_sp1,alive,4110,2.222388889,0.125988889,32.58060543,212.902711
Virola_sp1_OG,OG43,UU3,7632,Virola_sp1,alive,5039,2.222388889,0.125988889,32.58060543,212.902711
Virola_sp1_OG,OG45,UU1,5072,Virola_sp1,alive,4111,2.222388889,0.125988889,32.58060543,212.902711
Virola_sp1_OG,OG39,FU3,1449,Virola_sp1,alive,3436,2.222388889,0.125988889,32.58060543,212.902711
Virola_sp1_OG,OG39,FD3,5041,Virola_sp1,alive,3543,2.222388889,0.125988889,32.58060543,212.902711
Virola_sp1_OG,OG50,UU4,7619,Virola_sp1,alive,5079,2.222388889,0.125988889,32.58060543,212.902711
Virola_sp1_OG,OG45,FD3,3184,Virola_sp1,alive,4086,2.222388889,0.125988889,32.58060543,212.902711
Virola_sp1_OG,OG45,FU2,5071,Virola_sp1,alive,4095,2.222388889,0.125988889,32.58060543,212.902711
Virola_sp1_OG,OG39,FD2,5037,Virola_sp1,alive,3471,2.222388889,0.125988889,32.58060543,212.902711
Virola_sp1_OG,OG45,UU4,4099,Virola_sp1,alive,4118,2.222388889,0.125988889,32.58060543,212.902711
Virola_sp1_old_CR,CR14,UU4,7359,Virola_sp1,alive,4755,2.691077778,0.14676,28.74829125,220.243021
Virola_sp1_old_CR,CR14,FD1,7353,Virola_sp1,alive,4769,2.691077778,0.14676,28.74829125,220.243021
Virola_sp1_old_PR,PR21,FU1,5042,Virola_sp1,alive,3617,2.402541667,0.16973125,27.89372411,235.5708066
Virola_sp1_old_PR,PR21,FU2,5043,Virola_sp1,dying,3655,2.402541667,0.16973125,27.89372411,235.5708066
Virola_sp1_old_PR,PR31,FD2,4066,Virola_sp1,alive,3991,2.402541667,0.16973125,27.89372411,235.5708066
Virola_sp1_old_PR,PR21,FU1,4120,Virola_sp1,alive,3610,2.402541667,0.16973125,27.89372411,235.5708066
Virola_sp1_young_CR,CR05,FD1,7000,Virola_sp1,alive,3394,2.355185185,0.141444444,36.63645685,219.6215036
Virola_sp1NA,OG28,UU4,7658,Virola_sp1,alive,5025,NA,NA,NA,NA
Virola_sp2_AC,CA63,FU1,3045,Virola_sp2,alive,4542,2.767703704,0.188592593,24.94875025,206.8541538
Virola_sp2_OG,OG42,UU1,1864,Virola_sp2,alive,3367,3.287777778,0.238166667,23.18168749,181.5888547
Virola_sp2_OG,OG41,UU1,1821,Virola_sp2,alive,3927,3.287777778,0.238166667,23.18168749,181.5888547
Virola_sp2_OG,OG41,UU2,1823,Virola_sp2,sapling,4037,3.287777778,0.238166667,23.18168749,181.5888547
Virola_sp2_OG,OG49,FD1,5111,Virola_sp2,alive,4502,3.287777778,0.238166667,23.18168749,181.5888547
Virola_sp2_OG,OG38,FD3,6010,Virola_sp2,alive,3476,3.287777778,0.238166667,23.18168749,181.5888547
Virola_sp2_old_CR,CR14,FU3,1307,Virola_sp2,alive,4762,2.773185185,0.211655556,21.76652668,225.4064177
Virola_sp2_old_PR,PR21,FD2,6017,Virola_sp2,alive,3683,2.444666667,0.1328,21.07764876,301.9376082
Virola_sp2_old_PR,PR27,UU2,1882,Virola_sp2,alive,3917,2.444666667,0.1328,21.07764876,301.9376082
Virola_sp2_old_PR,PR26,UU4,4164,Virola_sp2,alive,3735,2.444666667,0.1328,21.07764876,301.9376082
Virola_sp2_old_PR,PR26,UU3,1152,Virola_sp2,alive,3741,2.444666667,0.1328,21.07764876,301.9376082
Virola_sp2_young_CR,CR17,UU1,5129,Virola_sp2,alive,4773,2.714333333,0.17285,28.74495899,175.485417
Virola_sp2_young_CR,CR09,UU2,1745,Virola_sp2,alive,4420,2.714333333,0.17285,28.74495899,175.485417
Vochysia_macrophylla_old_PR,PR26,UD3,5026,Vochysia_macrophylla,alive,3672,3.3244,0.1787,33.22933498,221.7425182
Vochysia_macrophylla_old_PR,PR26,UD2,5025,Vochysia_macrophylla,alive,3771,3.3244,0.1787,33.22933498,221.7425182
Vochysia_macrophylla_old_PR,PR26,UD2,5022,Vochysia_macrophylla,alive,3766,3.3244,0.1787,33.22933498,221.7425182
Vochysia_macrophylla_old_PR,PR26,UU2,1147,Vochysia_macrophylla,alive,3747,3.3244,0.1787,33.22933498,221.7425182
Vochysia_macrophylla_old_PR,PR26,UD3,5028,Vochysia_macrophylla,alive,3670,3.3244,0.1787,33.22933498,221.7425182
Vochysia_macrophylla_old_PR,PR26,UD2,7062,Vochysia_macrophylla,alive,3764,3.3244,0.1787,33.22933498,221.7425182
Vochysia_macrophylla_old_PR,PR26,UD2,5023,Vochysia_macrophylla,alive,3770,3.3244,0.1787,33.22933498,221.7425182
Vochysia_macrophylla_old_PR,PR26,FU3,5011,Vochysia_macrophylla,alive,3772,3.3244,0.1787,33.22933498,221.7425182
Vochysia_macrophylla_old_PR,PR26,UD1,7060,Vochysia_macrophylla,alive,3676,3.3244,0.1787,33.22933498,221.7425182
Vochysia_macrophylla_old_PR,PR26,UU3,4152,Vochysia_macrophylla,alive,3731,3.3244,0.1787,33.22933498,221.7425182
Wettinia_quinaria_OG,OG39,FD2,7035,Wettinia_quinaria,alive,3483,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG38,UD3,5005,Wettinia_quinaria,alive,3573,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG38,FD2,7024,Wettinia_quinaria,alive,3565,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG39,FD3,4135,Wettinia_quinaria,alive,3542,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG40,UU1,7463,Wettinia_quinaria,alive,4874,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG40,UU4,7494,Wettinia_quinaria,alive,4965,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG49,FU1,7330,Wettinia_quinaria,alive,4532,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG49,FU1,1202,Wettinia_quinaria,alive,4526,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG38,UD3,4017,Wettinia_quinaria,alive,3581,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG40,UU1,7465,Wettinia_quinaria,alive,4872,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG38,UD3,5007,Wettinia_quinaria,alive,3571,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG42,FU1,1097,Wettinia_quinaria,alive,3560,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG52,FD2,5115,Wettinia_quinaria,alive,4583,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG49,FU2,3080,Wettinia_quinaria,alive,4436,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG44,UU4,7455,Wettinia_quinaria,alive,4892,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG39,UU1,5033,Wettinia_quinaria,alive,3534,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG42,UU1,3142,Wettinia_quinaria,alive,3366,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG40,UU4,7500,Wettinia_quinaria,alive,4969,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG39,FD3,4132,Wettinia_quinaria,alive,3537,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG39,FD2,4130,Wettinia_quinaria,alive,3462,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG40,UU1,7466,Wettinia_quinaria,alive,4871,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG45,UU4,4103,Wettinia_quinaria,alive,4122,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG40,UU2,7476,Wettinia_quinaria,alive,4863,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG39,FD1,4123,Wettinia_quinaria,alive,3558,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG42,FD2,7289,Wettinia_quinaria,alive,3940,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG38,FU1,7031,Wettinia_quinaria,alive,3561,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG37,UU4,7419,Wettinia_quinaria,alive,4927,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG38,UD3,3136,Wettinia_quinaria,alive,3586,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG43,UU1,7566,Wettinia_quinaria,alive,4905,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG38,UD3,3137,Wettinia_quinaria,alive,3585,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG39,FU1,1438,Wettinia_quinaria,alive,3432,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG40,UU1,7469,Wettinia_quinaria,alive,4868,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG49,FU1,4283,Wettinia_quinaria,alive,4531,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG39,FD2,5038,Wettinia_quinaria,alive,3469,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG40,UU3,7487,Wettinia_quinaria,alive,4959,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG39,FU1,1439,Wettinia_quinaria,alive,3433,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG52,UU4,4271,Wettinia_quinaria,alive,4547,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG40,UU3,7484,Wettinia_quinaria,alive,4962,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG38,FU3,1100,Wettinia_quinaria,alive,3427,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG39,FD2,7038,Wettinia_quinaria,alive,3486,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG38,UD3,4019,Wettinia_quinaria,alive,3579,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG47,UU3,7266,Wettinia_quinaria,alive,3871,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG44,UU4,7458,Wettinia_quinaria,alive,4889,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG39,FD1,5036,Wettinia_quinaria,alive,3556,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG49,FU1,1203,Wettinia_quinaria,alive,4520,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG38,UD3,5003,Wettinia_quinaria,alive,3575,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG40,UU4,7496,Wettinia_quinaria,alive,4967,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG44,UU4,7452,Wettinia_quinaria,alive,4895,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG38,UD3,5004,Wettinia_quinaria,alive,3574,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG49,UU4,4302,Wettinia_quinaria,alive,4462,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG44,UU4,7457,Wettinia_quinaria,alive,4890,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG51,UU3,7584,Wettinia_quinaria,alive,5106,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG51,UU1,7578,Wettinia_quinaria,alive,5057,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG38,UD1,7017,Wettinia_quinaria,alive,3519,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG38,UD3,4018,Wettinia_quinaria,alive,3580,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG40,UU3,7489,Wettinia_quinaria,alive dying,4957,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG51,UU4,7589,Wettinia_quinaria,alive,5103,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG39,FD2,7046,Wettinia_quinaria,alive,3496,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG45,FD2,5078,Wettinia_quinaria,alive,4084,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG49,UD1,7343,Wettinia_quinaria,alive,4478,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG40,UU1,7472,Wettinia_quinaria,alive,4865,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG38,UD3,4020,Wettinia_quinaria,alive,3578,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG49,UU1,1233,Wettinia_quinaria,alive,4429,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG40,UU4,7501,Wettinia_quinaria,alive,4970,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG45,UU4,4100,Wettinia_quinaria,alive,4119,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG42,FU3,2124,Wettinia_quinaria,alive,3370,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG42,UU4,4191,Wettinia_quinaria,alive,3323,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG39,UU1,1455,Wettinia_quinaria,alive,3535,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG50,UU4,7616,Wettinia_quinaria,alive,5081,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG40,UU3,7490,Wettinia_quinaria,alive,4956,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG42,UU4,6097,Wettinia_quinaria,alive,3331,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG40,UU4,7495,Wettinia_quinaria,alive,4966,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG39,FD2,7042,Wettinia_quinaria,alive,3490,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG39,FD1,4125,Wettinia_quinaria,alive,3549,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG40,UU1,7471,Wettinia_quinaria,alive,4866,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG40,UU2,7475,Wettinia_quinaria,alive,4954,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG42,UU4,6092,Wettinia_quinaria,alive,3321,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG38,UD3,5001,Wettinia_quinaria,alive,3577,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG40,UU3,7481,Wettinia_quinaria,alive,4859,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG44,UU4,7454,Wettinia_quinaria,alive,4893,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG39,FU1,1435,Wettinia_quinaria,alive,3430,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG40,UU3,7478,Wettinia_quinaria,alive,4862,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG42,FU1,1854,Wettinia_quinaria,alive,3386,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG39,FD2,4127,Wettinia_quinaria,alive,3460,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG37,UU2,7416,Wettinia_quinaria,alive,4924,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG38,UD3,4013,Wettinia_quinaria,alive,3584,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG40,UU3,7477,Wettinia_quinaria,alive,4857,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG39,FD2,7036,Wettinia_quinaria,alive,3484,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG44,UU1,7446,Wettinia_quinaria,alive,4898,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG39,FD1,7034,Wettinia_quinaria,alive,3554,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG49,UU4,4303,Wettinia_quinaria,alive,4461,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG42,FD2,5137,Wettinia_quinaria,alive,3297,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG39,FD2,7037,Wettinia_quinaria,alive,3485,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG40,UU3,7486,Wettinia_quinaria,alive,4960,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG39,FD3,1481,Wettinia_quinaria,alive,3541,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG42,UU4,6103,Wettinia_quinaria,alive,3327,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG49,FD1,7361,Wettinia_quinaria,alive,4498,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG42,UU4,6093,Wettinia_quinaria,alive,3333,4.795416667,0.194444444,24.9682611,248.9001082
Wettinia_quinaria_OG,OG46,UU3,1649,Wettinia_quinaria,alive,4302,4.795416667,0.194444444,24.9682611,248.9001082
